1.36363,1.36391
1.36314,1.36332
1.36264,1.36281
1.36213,1.3623
1.36264,1.3628
1.36314,1.3633
1.36263,1.36279
1.36313,1.3633
1.36262,1.36279
1.36211,1.36228
1.36262,1.36279
1.36211,1.36227
1.3616,1.36177
1.3611,1.36127
1.36059,1.36075
1.36109,1.36125
1.36057,1.36073
1.36007,1.36023
1.36057,1.36073
1.36007,1.36023
1.35955,1.35972
1.36006,1.36022
1.35955,1.35971
1.36006,1.36022
1.36056,1.36073
1.36107,1.36123
1.36157,1.36173
1.36107,1.36123
1.36056,1.36073
1.36107,1.36123
1.36157,1.36173
1.36105,1.36121
1.36156,1.36172
1.36206,1.36222
1.36258,1.36274
1.36208,1.36224
1.36157,1.36173
1.36107,1.36123
1.36155,1.36176
1.36212,1.36228
1.36162,1.36178
1.36107,1.36123
1.36056,1.36072
1.36006,1.36022
1.36056,1.36072
1.36006,1.36022
1.35955,1.35971
1.35904,1.3592
1.35957,1.35973
1.35905,1.35921
1.35955,1.35971
1.36006,1.36022
1.35955,1.35971
1.36006,1.36022
1.35955,1.35971
1.36006,1.36022
1.36056,1.36072
1.36006,1.36022
1.36056,1.36073
1.36006,1.36022
1.36056,1.36072
1.36005,1.36021
1.35954,1.3597
1.35899,1.35922
1.35952,1.35975
1.36004,1.36027
1.36055,1.36078
1.36007,1.36025
1.36058,1.36074
1.36109,1.36126
1.36058,1.36075
1.36007,1.36024
1.35956,1.35973
1.36007,1.36023
1.36058,1.36074
1.36112,1.36129
1.36062,1.36079
1.36113,1.36129
1.36163,1.36179
1.36213,1.36229
1.36163,1.36179
1.36215,1.36231
1.36266,1.36282
1.36318,1.36334
1.36368,1.36384
1.36425,1.36441
1.36374,1.3639
1.36424,1.3644
1.36374,1.3639
1.36323,1.36339
1.36271,1.36287
1.3622,1.36236
1.36271,1.36287
1.36219,1.36234
1.36269,1.36285
1.36319,1.36335
1.36269,1.36285
1.36217,1.36233
1.36267,1.36284
1.36216,1.36233
1.36164,1.3618
1.36114,1.3613
1.36164,1.3618
1.36114,1.3613
1.36063,1.36079
1.36115,1.36131
1.36064,1.3608
1.36115,1.36131
1.36165,1.36181
1.36217,1.36233
1.36166,1.36183
1.36116,1.36133
1.36066,1.36082
1.36015,1.36031
1.36066,1.36082
1.36116,1.36132
1.36166,1.36182
1.36218,1.36234
1.36266,1.36288
1.36316,1.36339
1.36266,1.36282
1.36317,1.36333
1.36368,1.36384
1.36318,1.36334
1.36266,1.36282
1.36215,1.36231
1.36164,1.3618
1.3611,1.36133
1.36165,1.36181
1.36216,1.36233
1.36166,1.36182
1.36217,1.36233
1.36167,1.36182
1.36114,1.3613
1.36064,1.36079
1.36013,1.36029
1.35962,1.35978
1.36013,1.36029
1.35962,1.35978
1.36014,1.3603
1.36065,1.36081
1.36116,1.36132
1.36064,1.3608
1.36014,1.3603
1.36064,1.3608
1.36115,1.36131
1.36165,1.36182
1.36115,1.36131
1.36167,1.36183
1.36116,1.36132
1.36065,1.36081
1.36118,1.36134
1.36068,1.36084
1.36076,1.36184
1.36128,1.36236
1.36076,1.36184
1.3602,1.36098
1.35965,1.36043
1.35915,1.35993
1.35968,1.36046
1.36022,1.361
1.36075,1.36153
1.3613,1.36208
1.36184,1.36262
1.36239,1.36317
1.36292,1.3637
1.36346,1.36424
1.36401,1.36479
1.36342,1.3642
1.36284,1.36362
1.36231,1.36309
1.3618,1.36258
1.36262,1.36281
1.36212,1.36231
1.36161,1.3618
1.3611,1.36129
1.36058,1.36077
1.36004,1.36023
1.35952,1.35971
1.35898,1.35917
1.35843,1.35862
1.35792,1.35808
1.35737,1.35756
1.35684,1.35703
1.35633,1.35652
1.3558,1.35599
1.35631,1.35649
1.3558,1.35598
1.35631,1.35649
1.35682,1.357
1.35733,1.3575
1.35682,1.35699
1.35632,1.35648
1.35682,1.35698
1.3563,1.35646
1.35681,1.35697
1.35731,1.35747
1.35781,1.35798
1.35731,1.35747
1.35677,1.35694
1.35728,1.35744
1.35672,1.35698
1.35621,1.35646
1.35565,1.3559
1.35511,1.35536
1.35455,1.3548
1.35401,1.35426
1.3535,1.35375
1.35296,1.35321
1.35249,1.35268
1.35197,1.35216
1.35248,1.35267
1.35298,1.35317
1.35248,1.35265
1.35299,1.35316
1.35349,1.35366
1.35299,1.35315
1.35247,1.35265
1.35195,1.35213
1.35145,1.35163
1.35196,1.35213
1.35145,1.35162
1.35094,1.35111
1.35043,1.3506
1.35094,1.35111
1.35043,1.3506
1.35095,1.35111
1.35146,1.35162
